date,evening_peak_demand_nr_mw,evening_peak_demand_wr_mw,evening_peak_demand_sr_mw,evening_peak_demand_er_mw,evening_peak_demand_ner_mw,evening_peak_demand_total_mw,peak_shortage_nr_mw,peak_shortage_wr_mw,peak_shortage_sr_mw,peak_shortage_er_mw,peak_shortage_ner_mw,peak_shortage_total_mw,energy_met_nr_mu,energy_met_wr_mu,energy_met_sr_mu,energy_met_er_mu,energy_met_ner_mu,energy_met_total_mu,hydro_gen_nr_mu,hydro_gen_wr_mu,hydro_gen_sr_mu,hydro_gen_er_mu,hydro_gen_ner_mu,hydro_gen_total_mu,wind_gen_nr_mu,wind_gen_wr_mu,wind_gen_sr_mu,wind_gen_er_mu,wind_gen_ner_mu,wind_gen_total_mu,solar_gen_nr_mu,solar_gen_wr_mu,solar_gen_sr_mu,solar_gen_er_mu,solar_gen_ner_mu,solar_gen_total_mu,energy_shortage_nr_mu,energy_shortage_wr_mu,energy_shortage_sr_mu,energy_shortage_er_mu,energy_shortage_ner_mu,energy_shortage_total_mu,max_demand_met_nr_mw,max_demand_met_wr_mw,max_demand_met_sr_mw,max_demand_met_er_mw,max_demand_met_ner_mw,max_demand_met_total_mw,freq_fvi,freq_pct_below_497,freq_pct_497_498,freq_pct_498_499,freq_pct_below_499,freq_pct_499_5005,freq_pct_above_5005,gen_coal_mu,gen_lignite_mu,gen_hydro_mu,gen_nuclear_mu,gen_gas_mu,gen_res_mu,gen_total_mu,share_res_pct,share_nonfossil_pct,outage_central_nr_mw,outage_central_wr_mw,outage_central_sr_mw,outage_central_er_mw,outage_central_ner_mw,outage_central_total_mw,outage_state_nr_mw,outage_state_wr_mw,outage_state_sr_mw,outage_state_er_mw,outage_state_ner_mw,outage_state_total_mw,outage_total_nr_mw,outage_total_wr_mw,outage_total_sr_mw,outage_total_er_mw,outage_total_ner_mw,outage_total_total_mw,ie_schedule_nr_mu,ie_schedule_wr_mu,ie_schedule_sr_mu,ie_schedule_er_mu,ie_schedule_ner_mu,ie_schedule_total_mu,ie_actual_nr_mu,ie_actual_wr_mu,ie_actual_sr_mu,ie_actual_er_mu,ie_actual_ner_mu,ie_actual_total_mu,ie_odud_nr_mu,ie_odud_wr_mu,ie_odud_sr_mu,ie_odud_er_mu,ie_odud_ner_mu,ie_odud_total_mu,trans_bhutan_mu,trans_nepal_mu,trans_bangladesh_mu,diversity_regional,diversity_state,ir_er_nr_import_mu,ir_er_nr_export_mu,ir_er_nr_net_mu,ir_er_wr_import_mu,ir_er_wr_export_mu,ir_er_wr_net_mu,ir_er_sr_import_mu,ir_er_sr_export_mu,ir_er_sr_net_mu,ir_er_ner_import_mu,ir_er_ner_export_mu,ir_er_ner_net_mu,ir_ner_nr_import_mu,ir_ner_nr_export_mu,ir_ner_nr_net_mu,ir_wr_nr_import_mu,ir_wr_nr_export_mu,ir_wr_nr_net_mu,ir_wr_sr_import_mu,ir_wr_sr_export_mu,ir_wr_sr_net_mu,trans_godda_bangladesh_mu,solar_hr_peak_mw,solar_hr_shortage_mw,nonsolar_hr_peak_mw,nonsolar_hr_shortage_mw,xb_export_bhutan_mu,xb_export_nepal_mu,xb_export_bangladesh_mu,xb_export_myanmar_mu,xb_import_bhutan_mu,xb_import_nepal_mu,xb_import_bangladesh_mu,xb_import_myanmar_mu,xb_net_bhutan_mu,xb_net_nepal_mu,xb_net_bangladesh_mu,xb_net_myanmar_mu
2022-06-02,62531.0,59120.0,43765.0,23456.0,3140.0,192012.0,825.0,0.0,0.0,577.0,0.0,1402.0,1480.0,1434.0,1086.0,557.0,59.0,4616.0,252.0,25.0,74.0,76.0,22.0,450.0,20.0,166.0,173.0,,,359.0,104.55,52.16,115.13,4.89,0.49,277.0,22.52,0.0,0.0,6.26,0.19,28.97,66540.0,63410.0,50324.0,24226.0,3198.0,202284.0,0.088,2.05,3.55,9.13,14.73,74.08,11.19,3314.0,115.0,450.0,119.0,59.0,704.0,4761.0,14.78,26.72,3283.0,12886.0,5598.0,2610.0,672.0,25049.0,8603.0,11209.0,7811.0,3070.0,97.0,30789.0,11886.0,24094.0,13409.0,5680.0,769.0,55837.0,291.8,-201.1,-4.1,-90.9,4.3,0.0,289.6,-201.4,-11.6,-88.6,1.8,-10.1,-2.1,-0.3,-7.5,2.3,-2.5,-10.1,12.8,-0.6,-25.0,1.027,1.076,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-06-03,63100.0,59712.0,43886.0,24235.0,2924.0,193857.0,446.0,0.0,0.0,822.0,0.0,1268.0,1505.0,1440.0,1077.0,560.0,57.0,4638.0,255.0,41.0,81.0,84.0,26.0,487.0,28.0,188.0,143.0,,,359.0,109.88,51.75,114.2,4.93,0.41,281.0,23.32,0.0,0.0,6.04,0.0,29.36,67362.0,63479.0,49868.0,25352.0,2955.0,203910.0,0.06,0.0,2.13,14.12,16.25,73.1,10.65,3296.0,113.0,487.0,119.0,64.0,703.0,4782.0,14.71,27.39,3194.0,13037.0,6098.0,2610.0,706.0,25645.0,8738.0,10714.0,8451.0,2880.0,118.0,30900.0,11932.0,23751.0,14549.0,5490.0,824.0,56545.0,298.0,-204.2,-1.8,-94.0,1.9,0.0,290.0,-208.3,-6.9,-81.4,-4.0,-10.6,-8.0,-4.1,-5.1,12.6,-5.9,-10.6,13.8,-3.0,-24.7,1.025,1.074,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-06-04,60716.0,59554.0,44617.0,22659.0,2876.0,190422.0,2129.0,0.0,574.0,698.0,17.0,3418.0,1500.0,1449.0,1078.0,544.0,55.0,4627.0,251.0,39.0,89.0,85.0,29.0,493.0,41.0,163.0,114.0,,,318.0,113.92,51.07,113.36,4.86,0.53,284.0,32.26,0.0,4.64,6.98,0.05,43.93,67059.0,64304.0,49419.0,25268.0,2896.0,203442.0,0.103,1.18,5.39,20.66,27.23,69.16,3.61,3332.0,106.0,493.0,116.0,61.0,667.0,4775.0,13.97,26.73,3483.0,13326.0,6098.0,2770.0,638.0,26315.0,8910.0,10529.0,7651.0,2880.0,118.0,30087.0,12393.0,23854.0,13749.0,5650.0,757.0,56402.0,291.3,-209.7,18.2,-99.2,-0.7,0.0,277.5,-211.9,28.1,-94.1,-6.9,-7.3,-13.8,-2.2,10.0,5.1,-6.3,-7.3,13.6,1.2,-24.8,1.027,1.073,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-06-05,60076.0,56419.0,38685.0,22152.0,2824.0,180156.0,587.0,0.0,0.0,476.0,0.0,1063.0,1472.0,1410.0,1018.0,535.0,51.0,4486.0,267.0,38.0,69.0,80.0,29.0,483.0,39.0,146.0,142.0,,,326.0,112.35,51.87,135.74,5.35,0.43,306.0,27.75,0.0,0.0,5.34,0.32,33.41,67705.0,61505.0,47398.0,23754.0,2879.0,194681.0,0.048,0.0,0.89,12.66,13.55,74.56,11.89,3230.0,89.0,483.0,108.0,56.0,694.0,4660.0,14.89,27.59,3417.0,13266.0,6598.0,2270.0,668.0,26219.0,9825.0,10599.0,7261.0,2990.0,118.0,30792.0,13242.0,23864.0,13859.0,5260.0,787.0,57011.0,283.8,-193.1,-4.3,-80.7,-5.7,0.0,285.5,-188.7,-14.5,-74.4,-11.2,-3.3,1.8,4.4,-10.2,6.4,-5.6,-3.3,15.7,3.2,-25.5,1.044,1.084,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-06-06,63720.0,59854.0,43993.0,23929.0,3049.0,194545.0,952.0,0.0,0.0,676.0,0.0,1628.0,1529.0,1451.0,978.0,551.0,53.0,4562.0,277.0,31.0,77.0,90.0,24.0,500.0,48.0,148.0,91.0,,,287.0,111.37,50.64,85.26,5.86,0.41,254.0,25.26,0.0,0.6,3.27,0.65,29.78,69083.0,65093.0,45649.0,25119.0,3106.0,202439.0,0.035,0.0,0.34,9.65,9.99,81.31,8.7,3355.0,72.0,500.0,102.0,68.0,601.0,4699.0,12.8,25.62,2827.0,11743.0,6138.0,1610.0,668.0,22986.0,8500.0,10851.0,7050.0,1580.0,160.0,28140.0,11327.0,22593.0,13188.0,3190.0,829.0,51126.0,296.5,-184.1,2.9,-112.5,-2.9,0.0,286.0,-179.3,-2.1,-108.9,-4.8,-9.0,-10.5,4.8,-4.9,3.6,-1.9,-9.0,18.6,2.6,-26.1,1.028,1.068,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-06-07,65721.0,60342.0,43616.0,23765.0,3050.0,196494.0,110.0,0.0,0.0,363.0,40.0,513.0,1579.0,1471.0,1011.0,558.0,58.0,4676.0,301.0,27.0,68.0,90.0,26.0,512.0,69.0,153.0,158.0,,,381.0,110.23,52.21,97.32,5.31,0.54,266.0,14.68,0.0,0.0,4.02,0.18,18.88,70121.0,66301.0,46605.0,24839.0,3119.0,206539.0,0.036,0.0,0.72,5.93,6.64,78.25,15.1,3339.0,78.0,512.0,104.0,86.0,706.0,4824.0,14.64,27.4,2961.0,10883.0,6138.0,1610.0,1032.0,22624.0,8115.0,10851.0,6800.0,1640.0,160.0,27565.0,11076.0,21734.0,12938.0,3250.0,1192.0,50189.0,300.1,-148.8,-32.6,-119.5,0.8,0.0,284.4,-141.8,-43.3,-109.4,1.4,-8.6,-15.7,7.1,-10.6,10.1,0.6,-8.6,19.6,3.1,-25.5,1.022,1.062,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-06-08,65067.0,59114.0,44189.0,24729.0,3059.0,196158.0,500.0,0.0,0.0,436.0,0.0,936.0,1588.0,1463.0,1037.0,565.0,58.0,4711.0,309.0,29.0,62.0,102.0,27.0,528.0,70.0,171.0,194.0,,,436.0,109.24,52.72,106.25,4.68,0.47,273.0,15.13,0.0,0.0,7.08,0.25,22.46,70710.0,65699.0,48015.0,25683.0,3121.0,209809.0,0.019,0.0,0.0,0.9,0.9,80.72,18.38,3279.0,81.0,529.0,114.0,98.0,771.0,4871.0,15.84,29.02,2648.0,10388.0,6138.0,1610.0,663.0,21448.0,8840.0,9731.0,7073.0,1560.0,160.0,27363.0,11488.0,20119.0,13211.0,3170.0,824.0,48811.0,300.6,-160.4,-21.7,-120.7,2.2,0.0,290.5,-169.4,-27.3,-104.5,2.7,-8.0,-10.1,-9.0,-5.6,16.2,0.6,-8.0,26.4,4.3,-25.5,1.016,1.054,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-06-09,65332.0,58731.0,45384.0,22782.0,3035.0,195264.0,210.0,0.0,0.0,368.0,0.0,578.0,1604.0,1432.0,1064.0,557.0,56.0,4712.0,311.0,31.0,70.0,112.0,30.0,554.0,78.0,160.0,181.0,,,419.0,112.4,52.77,113.1,5.43,0.38,284.0,12.62,0.0,0.0,8.11,0.02,20.75,71296.0,64782.0,49632.0,25049.0,3057.0,210793.0,0.066,1.15,2.06,4.39,7.59,71.52,20.89,3235.0,88.0,554.0,115.0,102.0,766.0,4861.0,15.76,29.52,2558.0,9507.0,6338.0,2270.0,638.0,21311.0,9078.0,10816.0,7745.0,2370.0,160.0,30168.0,11636.0,20322.0,14083.0,4640.0,799.0,51479.0,319.4,-175.8,-7.7,-130.0,-5.9,0.0,311.7,-200.3,2.9,-118.1,-7.3,-11.2,-7.7,-24.6,10.6,11.9,-1.4,-11.2,32.1,4.7,-25.2,1.014,1.052,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-06-10,65934.0,57896.0,45008.0,23483.0,2962.0,195283.0,190.0,0.0,0.0,394.0,0.0,584.0,1604.0,1428.0,1087.0,547.0,56.0,4722.0,301.0,26.0,65.0,113.0,32.0,536.0,71.0,120.0,194.0,,,385.0,109.0,51.58,105.54,6.34,0.45,273.0,21.37,0.0,0.0,4.37,0.0,25.74,72111.0,64695.0,50884.0,23752.0,3013.0,211856.0,0.019,0.0,0.0,1.1,1.1,87.73,11.17,3298.0,98.0,536.0,115.0,103.0,716.0,4866.0,14.71,28.09,2558.0,9570.0,6138.0,2930.0,668.0,21865.0,8610.0,10812.0,7010.0,2160.0,160.0,28751.0,11168.0,20382.0,13148.0,5090.0,829.0,50616.0,334.4,-192.3,-1.7,-135.2,-5.2,0.0,328.4,-201.7,0.6,-124.1,-8.5,-5.3,-6.0,-9.4,2.3,11.1,-3.3,-5.3,32.2,7.2,-24.7,1.012,1.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-06-11,65615.0,55107.0,43551.0,23265.0,2935.0,190473.0,144.0,0.0,0.0,812.0,46.0,1002.0,1602.0,1380.0,1072.0,544.0,56.0,4655.0,293.0,24.0,62.0,106.0,34.0,518.0,64.0,120.0,184.0,,,368.0,113.6,46.95,110.54,5.31,0.61,277.0,20.97,0.0,0.0,3.81,0.17,24.95,71861.0,61265.0,49285.0,24341.0,2946.0,206798.0,0.033,0.0,1.16,4.44,5.6,78.02,16.38,3269.0,97.0,518.0,114.0,90.0,705.0,4792.0,14.7,27.88,3847.0,12836.0,5928.0,2930.0,668.0,26209.0,8535.0,11796.0,8170.0,1310.0,152.0,29962.0,12382.0,24631.0,14098.0,4240.0,821.0,56171.0,340.4,-217.3,6.0,-122.6,-6.5,0.0,332.3,-227.8,-0.2,-105.2,-7.0,-7.7,-8.1,-10.5,-6.2,17.5,-0.5,-7.7,28.8,6.5,-25.1,1.014,1.061,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-06-12,64077.0,53098.0,38992.0,23407.0,2676.0,182250.0,100.0,0.0,0.0,644.0,0.0,744.0,1565.0,1281.0,1009.0,534.0,51.0,4440.0,293.0,24.0,61.0,103.0,36.0,516.0,46.0,71.0,157.0,,,275.0,114.35,42.33,109.76,5.74,0.41,273.0,13.94,0.0,0.0,4.74,0.0,18.68,70259.0,56093.0,45388.0,24355.0,2679.0,192922.0,0.051,0.24,0.86,11.87,12.97,73.29,13.74,3188.0,102.0,516.0,114.0,60.0,605.0,4585.0,13.19,26.93,4247.0,12176.0,6178.0,2270.0,668.0,25539.0,7895.0,10806.0,8010.0,1310.0,110.0,28130.0,12142.0,22981.0,14188.0,3580.0,779.0,53669.0,332.1,-201.0,1.6,-120.7,-11.9,0.0,329.7,-195.5,-12.4,-112.4,-16.3,-7.0,-2.4,5.5,-14.1,8.4,-4.4,-7.0,24.9,5.2,-25.5,1.03,1.084,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-06-13,62908.0,55600.0,44534.0,23357.0,2617.0,189016.0,2265.0,0.0,0.0,1389.0,0.0,3654.0,1566.0,1332.0,1051.0,560.0,45.0,4554.0,301.0,29.0,67.0,97.0,34.0,527.0,23.0,50.0,123.0,,,196.0,97.49,41.23,104.42,5.72,0.21,249.0,49.68,0.15,0.0,10.97,0.04,60.84,69466.0,58599.0,49123.0,24561.0,2635.0,201155.0,0.179,2.8,9.64,29.57,42.01,54.7,3.29,3387.0,109.0,529.0,116.0,73.0,503.0,4717.0,10.67,24.34,4356.0,10879.0,6178.0,2930.0,638.0,24981.0,7505.0,9904.0,7090.0,1310.0,110.0,25918.0,11861.0,20782.0,13268.0,4240.0,749.0,50900.0,352.3,-241.5,27.4,-118.1,-20.1,0.0,341.8,-249.3,27.3,-106.8,-24.9,-11.8,-10.4,-7.8,-0.1,11.3,-4.8,-11.8,18.9,5.3,-25.4,1.016,1.076,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-06-14,65724.0,57277.0,44513.0,21980.0,2523.0,192017.0,2134.0,0.0,0.0,356.0,0.0,2490.0,1581.0,1365.0,1071.0,558.0,44.0,4619.0,307.0,30.0,60.0,97.0,31.0,524.0,19.0,59.0,110.0,,,189.0,93.12,50.49,113.73,5.51,0.18,263.0,62.61,0.0,0.0,6.97,0.0,69.58,70408.0,61006.0,50256.0,24443.0,2581.0,206071.0,0.04,0.0,0.16,10.67,10.83,77.33,11.84,3434.0,108.0,526.0,118.0,103.0,511.0,4799.0,10.64,24.05,2986.0,10403.0,5788.0,2930.0,638.0,22745.0,8355.0,9779.0,7840.0,1410.0,110.0,27493.0,11341.0,20181.0,13628.0,4340.0,749.0,50239.0,367.9,-264.5,40.0,-124.2,-19.1,0.0,349.5,-279.6,45.1,-111.5,-21.8,-18.2,-18.4,-15.0,5.1,12.7,-2.6,-18.2,24.4,5.2,-25.0,1.013,1.053,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-06-15,65224.0,55785.0,43630.0,22825.0,2331.0,189795.0,1123.0,0.0,0.0,482.0,23.0,1628.0,1638.0,1364.0,1028.0,525.0,44.0,4599.0,326.0,29.0,59.0,108.0,34.0,557.0,48.0,112.0,84.0,,,245.0,114.11,46.39,87.29,5.53,0.22,254.0,29.61,0.0,0.0,4.59,0.01,34.21,74745.0,59657.0,46668.0,23565.0,2523.0,203078.0,0.038,0.0,1.22,2.2,3.41,70.79,25.81,3334.0,102.0,559.0,119.0,94.0,556.0,4765.0,11.68,25.91,2979.0,11419.0,5788.0,2630.0,702.0,23518.0,8050.0,11029.0,7790.0,1970.0,110.0,28948.0,11029.0,22448.0,13578.0,4600.0,812.0,52466.0,365.5,-274.3,77.3,-150.4,-18.1,0.0,356.3,-280.2,93.1,-148.4,-24.7,-3.9,-9.2,-5.8,15.8,2.0,-6.6,-3.9,32.4,4.3,-24.2,1.02,1.058,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-06-16,66222.0,56230.0,43341.0,23668.0,2304.0,191765.0,355.0,0.0,0.0,1053.0,0.0,1408.0,1568.0,1351.0,1004.0,549.0,42.0,4514.0,326.0,34.0,45.0,104.0,34.0,542.0,73.0,134.0,73.0,,,279.0,108.75,44.9,103.11,4.18,0.16,261.0,15.71,0.0,0.0,7.35,0.0,23.06,69691.0,58663.0,45615.0,25718.0,2340.0,196515.0,0.047,0.0,0.71,12.65,13.35,73.38,13.26,3223.0,101.0,544.0,119.0,91.0,598.0,4676.0,12.79,26.98,2380.0,12523.0,6038.0,3140.0,852.0,24933.0,9610.0,11529.0,7620.0,1760.0,110.0,30628.0,11990.0,24052.0,13658.0,4900.0,962.0,55561.0,329.3,-252.9,82.3,-139.4,-19.3,0.0,305.3,-248.4,89.7,-127.6,-23.3,-4.3,-24.0,4.5,7.4,11.8,-4.0,-4.3,33.9,5.2,-24.3,1.028,1.085,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-06-17,60620.0,55555.0,43252.0,23186.0,2260.0,184873.0,200.0,0.0,0.0,472.0,0.0,672.0,1423.0,1349.0,1005.0,528.0,41.0,4346.0,299.0,34.0,49.0,97.0,35.0,513.0,76.0,110.0,43.0,,,228.0,109.94,48.43,96.44,4.62,0.17,260.0,11.82,0.0,0.0,4.04,0.0,15.86,67067.0,59688.0,46647.0,25677.0,2327.0,191898.0,0.029,0.0,0.03,3.98,4.02,78.88,17.1,3154.0,98.0,513.0,119.0,71.0,546.0,4501.0,11.59,25.29,2601.0,13331.0,6288.0,1980.0,843.0,25042.0,8465.0,11739.0,8250.0,2100.0,110.0,30663.0,11066.0,25070.0,14538.0,4080.0,953.0,55706.0,264.7,-200.5,111.8,-153.2,-22.9,0.0,220.1,-179.8,127.6,-144.4,-27.2,-3.7,-44.6,20.7,15.8,8.8,-4.3,-3.7,35.2,5.0,-24.8,1.05,1.088,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-06-18,59798.0,54686.0,42065.0,21456.0,2344.0,180349.0,22.0,0.0,0.0,48.0,0.0,70.0,1357.0,1330.0,985.0,504.0,42.0,4219.0,275.0,31.0,44.0,102.0,35.0,488.0,46.0,112.0,59.0,,,216.0,83.04,44.46,92.71,4.36,0.2,225.0,5.91,0.0,0.0,0.79,0.0,6.7,63023.0,57981.0,44350.0,23920.0,2345.0,185168.0,0.06,0.0,2.95,9.93,12.88,69.11,18.01,3108.0,101.0,488.0,120.0,57.0,497.0,4370.0,11.37,25.29,2869.0,12311.0,6288.0,1720.0,822.0,24010.0,8470.0,13409.0,9040.0,2310.0,110.0,33338.0,11340.0,25720.0,15328.0,4030.0,932.0,57349.0,250.8,-184.1,115.1,-161.0,-21.0,-0.1,229.2,-164.8,122.4,-167.9,-27.6,-8.8,-21.6,19.3,7.3,-6.9,-6.7,-8.6,38.4,7.7,-21.9,1.035,1.075,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-06-19,56715.0,51145.0,38786.0,21426.0,2334.0,170406.0,0.0,0.0,0.0,0.0,0.0,0.0,1302.0,1254.0,915.0,488.0,43.0,4002.0,265.0,27.0,34.0,112.0,35.0,472.0,35.0,124.0,90.0,,,249.0,87.75,41.77,115.91,6.22,0.41,252.0,1.25,0.0,0.0,2.0,0.0,3.25,61468.0,54196.0,40734.0,22237.0,2348.0,178390.0,0.075,0.17,1.47,4.42,6.06,73.64,20.3,2880.0,99.0,474.0,120.0,57.0,561.0,4191.0,13.39,27.56,3233.0,13686.0,6538.0,1720.0,822.0,25998.0,7495.0,14019.0,8230.0,2100.0,210.0,32053.0,10728.0,27704.0,14768.0,3820.0,1032.0,58051.0,247.0,-153.4,86.3,-158.7,-21.2,0.0,237.3,-133.0,76.7,-157.4,-25.9,-2.2,-9.7,20.4,-9.6,1.4,-4.7,-2.2,36.3,4.4,-24.9,1.015,1.049,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-06-20,59387.0,52916.0,42351.0,23096.0,2620.0,180370.0,8.0,0.0,0.0,78.0,23.0,109.0,1344.0,1267.0,953.0,503.0,46.0,4113.0,252.0,27.0,41.0,109.0,35.0,463.0,44.0,188.0,140.0,,,372.0,93.13,45.64,100.55,5.2,0.55,245.0,2.24,0.0,0.0,0.82,0.17,3.23,62523.0,55277.0,44367.0,23371.0,2650.0,183850.0,0.049,0.0,0.56,6.5,7.06,70.26,22.68,2871.0,105.0,465.0,115.0,52.0,676.0,4284.0,14.62,28.34,3023.0,15606.0,6758.0,2570.0,822.0,28778.0,7215.0,13599.0,9040.0,2660.0,160.0,32673.0,10238.0,29204.0,15798.0,5230.0,982.0,61451.0,251.6,-147.1,59.3,-145.2,-18.7,0.0,249.2,-142.8,45.7,-134.7,-20.3,-2.8,-2.4,4.3,-13.6,10.5,-1.6,-2.8,36.9,5.2,-25.0,1.024,1.069,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-06-21,58422.0,54538.0,41528.0,24622.0,2825.0,181935.0,70.0,0.0,0.0,374.0,29.0,473.0,1317.0,1280.0,941.0,524.0,51.0,4113.0,246.0,32.0,45.0,120.0,36.0,478.0,39.0,173.0,187.0,,,399.0,66.97,46.84,89.71,5.38,0.59,209.0,3.53,0.0,0.0,2.47,0.03,6.03,60564.0,55421.0,42421.0,25264.0,2848.0,182058.0,0.057,0.34,2.41,10.22,12.96,74.53,12.51,2870.0,103.0,480.0,115.0,56.0,660.0,4284.0,15.4,29.27,3023.0,15086.0,7068.0,3230.0,822.0,29228.0,8470.0,14284.0,9565.0,2310.0,160.0,34788.0,11493.0,29369.0,16633.0,5540.0,982.0,64016.0,255.2,-164.7,39.6,-113.7,-16.4,0.0,258.0,-153.6,13.5,-104.1,-16.4,-2.7,2.8,11.1,-26.2,9.6,0.0,-2.7,42.0,5.6,-25.1,1.024,1.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-06-22,60752.0,53025.0,42009.0,25131.0,2906.0,183823.0,190.0,0.0,0.0,0.0,23.0,213.0,1360.0,1283.0,952.0,540.0,56.0,4191.0,223.0,36.0,55.0,121.0,33.0,468.0,13.0,58.0,149.0,,,219.0,103.45,46.11,96.46,5.44,2.4,254.0,,,,,,,65531.0,56713.0,43596.0,25467.0,2934.0,186593.0,0.097,1.63,4.91,15.09,21.63,70.39,7.99,3088.0,107.0,469.0,116.0,56.0,528.0,4363.0,12.09,25.5,2803.0,14371.0,7168.0,2360.0,822.0,27523.0,7425.0,13784.0,8755.0,2260.0,160.0,32384.0,10228.0,28154.0,15923.0,4620.0,982.0,59907.0,240.1,-121.9,33.6,-139.6,-12.2,0.0,238.7,-105.1,13.4,-137.9,-15.3,-6.2,-1.4,16.8,-20.2,1.8,-3.2,-6.2,41.3,5.4,-24.6,1.041,1.075,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-06-23,62232.0,54300.0,42466.0,25236.0,2854.0,187088.0,96.0,0.0,0.0,234.0,76.0,406.0,1474.0,1279.0,983.0,549.0,56.0,4341.0,231.0,32.0,52.0,116.0,31.0,463.0,15.0,56.0,142.0,,,213.0,109.95,44.51,102.96,5.61,1.88,265.0,6.12,0.0,0.0,6.24,0.77,13.13,67724.0,55269.0,44926.0,25863.0,2854.0,191684.0,0.045,0.0,1.46,8.53,9.99,79.85,10.16,3219.0,113.0,464.0,119.0,57.0,537.0,4511.0,11.91,24.85,3802.0,14176.0,6608.0,1895.0,822.0,27303.0,6435.0,13144.0,8995.0,2160.0,160.0,30894.0,10237.0,27320.0,15603.0,4055.0,982.0,58198.0,276.1,-158.0,34.0,-142.9,-9.2,0.0,282.9,-154.2,10.9,-132.5,-12.0,-4.8,6.8,3.8,-23.1,10.4,-2.7,-4.8,34.9,4.3,-25.8,1.026,1.065,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-06-24,65153.0,54423.0,43037.0,24687.0,3019.0,190319.0,26.0,0.0,0.0,62.0,0.0,88.0,1524.0,1281.0,991.0,542.0,57.0,4395.0,239.0,29.0,51.0,114.0,32.0,464.0,5.0,70.0,209.0,,,283.0,111.59,47.93,106.0,4.14,0.47,270.0,10.54,0.0,0.0,1.26,0.44,12.24,69227.0,54728.0,45725.0,25445.0,3024.0,192836.0,0.053,0.0,0.5,14.63,15.13,69.73,15.15,3200.0,114.0,466.0,120.0,62.0,609.0,4571.0,13.33,26.14,3473.0,15281.0,6388.0,1895.0,822.0,27859.0,6315.0,12916.0,10087.0,2270.0,160.0,31748.0,9789.0,28197.0,16475.0,4165.0,982.0,59607.0,320.0,-172.6,9.4,-148.2,-8.6,0.0,343.8,-166.6,-23.8,-144.5,-10.3,-1.4,23.8,6.0,-33.2,3.6,-1.6,-1.4,35.6,4.9,-25.5,1.028,1.077,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-06-25,66332.0,54556.0,41406.0,24742.0,3070.0,190106.0,522.0,0.0,0.0,88.0,0.0,610.0,1571.0,1267.0,970.0,531.0,56.0,4394.0,256.0,30.0,48.0,113.0,31.0,479.0,8.0,98.0,221.0,,,326.0,114.88,47.45,82.14,4.23,0.58,249.0,11.3,0.0,0.0,1.43,0.56,13.29,70789.0,54641.0,45201.0,25010.0,3072.0,191745.0,0.067,0.0,2.2,18.69,20.89,69.58,9.54,3160.0,108.0,481.0,124.0,63.0,626.0,4560.0,13.72,26.98,3257.0,14621.0,6388.0,1955.0,822.0,27043.0,6105.0,14419.0,11077.0,1670.0,160.0,33430.0,9362.0,29039.0,17465.0,3625.0,982.0,60473.0,343.3,-190.4,-0.1,-147.7,-5.2,0.0,355.8,-184.5,-27.1,-141.1,-11.0,-8.0,12.4,5.9,-27.0,6.6,-5.8,-8.0,32.8,7.1,-25.2,1.036,1.085,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
